1,1:?,FALSE,,1
2,1:?,FALSE,,1
3,1:?,FALSE,,1
4,1:?,FALSE,,1
5,1:?,FALSE,,1
6,1:?,FALSE,,1
7,1:?,FALSE,,1
8,1:?,TRUE,,1
9,1:?,FALSE,,1
10,1:?,FALSE,,1
11,1:?,FALSE,,1
12,1:?,FALSE,,1
13,1:?,FALSE,,1
14,1:?,FALSE,,1
15,1:?,FALSE,,1
16,1:?,FALSE,,1
17,1:?,FALSE,,1
18,1:?,FALSE,,1
19,1:?,FALSE,,1
20,1:?,FALSE,,1
21,1:?,FALSE,,1
22,1:?,FALSE,,1
23,1:?,FALSE,,1
24,1:?,FALSE,,1
25,1:?,FALSE,,1
26,1:?,FALSE,,1
27,1:?,FALSE,,1
28,1:?,FALSE,,1
29,1:?,FALSE,,1
30,1:?,FALSE,,1
31,1:?,FALSE,,1
32,1:?,FALSE,,1
33,1:?,FALSE,,1
34,1:?,FALSE,,1
35,1:?,FALSE,,1
36,1:?,FALSE,,1
37,1:?,FALSE,,1
38,1:?,FALSE,,1
39,1:?,FALSE,,1
40,1:?,FALSE,,1
41,1:?,FALSE,,1
42,1:?,FALSE,,1
43,1:?,FALSE,,1
44,1:?,FALSE,,1
45,1:?,FALSE,,1
46,1:?,FALSE,,1
47,1:?,FALSE,,0.996
48,1:?,FALSE,,1
49,1:?,FALSE,,1
50,1:?,FALSE,,1
51,1:?,FALSE,,1
52,1:?,FALSE,,1
53,1:?,FALSE,,1
54,1:?,FALSE,,1
55,1:?,FALSE,,1
56,1:?,FALSE,,1
57,1:?,FALSE,,1
58,1:?,FALSE,,1
59,1:?,FALSE,,1
60,1:?,FALSE,,1
61,1:?,FALSE,,1
62,1:?,TRUE,,1
63,1:?,FALSE,,1
64,1:?,FALSE,,1
65,1:?,FALSE,,1
66,1:?,FALSE,,1
67,1:?,FALSE,,1
68,1:?,FALSE,,1
69,1:?,FALSE,,1
70,1:?,FALSE,,1
71,1:?,FALSE,,1
72,1:?,FALSE,,1
73,1:?,FALSE,,1
74,1:?,FALSE,,1
75,1:?,FALSE,,1
76,1:?,FALSE,,1
77,1:?,FALSE,,1
78,1:?,TRUE,,1
79,1:?,FALSE,,1
80,1:?,FALSE,,1
81,1:?,FALSE,,1
82,1:?,FALSE,,1
83,1:?,FALSE,,1
84,1:?,FALSE,,1
85,1:?,FALSE,,1
86,1:?,FALSE,,1
87,1:?,FALSE,,0.999
88,1:?,FALSE,,1
89,1:?,FALSE,,1
90,1:?,FALSE,,1
91,1:?,FALSE,,1
92,1:?,FALSE,,1
93,1:?,FALSE,,1
94,1:?,FALSE,,1
95,1:?,FALSE,,1
96,1:?,FALSE,,1
97,1:?,FALSE,,1
98,1:?,FALSE,,1
99,1:?,FALSE,,1
100,1:?,FALSE,,1
101,1:?,FALSE,,1
102,1:?,FALSE,,1
103,1:?,FALSE,,1
104,1:?,FALSE,,1
105,1:?,FALSE,,1
106,1:?,FALSE,,1
107,1:?,FALSE,,1
108,1:?,FALSE,,1
109,1:?,FALSE,,1
110,1:?,FALSE,,1
111,1:?,FALSE,,1
112,1:?,FALSE,,1
113,1:?,FALSE,,1
114,1:?,FALSE,,1
115,1:?,FALSE,,1
116,1:?,FALSE,,1
117,1:?,FALSE,,1
118,1:?,FALSE,,1
119,1:?,FALSE,,1
120,1:?,FALSE,,1
121,1:?,FALSE,,1
122,1:?,FALSE,,1
123,1:?,FALSE,,1
124,1:?,FALSE,,1
125,1:?,FALSE,,1
126,1:?,FALSE,,1
127,1:?,FALSE,,1
128,1:?,FALSE,,1
129,1:?,FALSE,,1
130,1:?,FALSE,,1
131,1:?,FALSE,,1
132,1:?,FALSE,,1
133,1:?,FALSE,,1
134,1:?,FALSE,,1
135,1:?,FALSE,,1
136,1:?,FALSE,,1
137,1:?,FALSE,,0.997
138,1:?,FALSE,,1
139,1:?,FALSE,,1
140,1:?,FALSE,,1
141,1:?,FALSE,,1
142,1:?,FALSE,,1
143,1:?,FALSE,,1
144,1:?,FALSE,,1
145,1:?,FALSE,,1
146,1:?,FALSE,,1
147,1:?,FALSE,,1
148,1:?,FALSE,,1
149,1:?,FALSE,,1
150,1:?,FALSE,,1
151,1:?,FALSE,,1
152,1:?,FALSE,,1
153,1:?,FALSE,,1
154,1:?,FALSE,,1
155,1:?,FALSE,,1
156,1:?,FALSE,,1
157,1:?,FALSE,,1
158,1:?,FALSE,,1
159,1:?,FALSE,,1
160,1:?,FALSE,,1
161,1:?,FALSE,,1
162,1:?,FALSE,,1
163,1:?,FALSE,,1
164,1:?,FALSE,,1
165,1:?,FALSE,,0.999
166,1:?,FALSE,,1
167,1:?,FALSE,,1
168,1:?,FALSE,,1
169,1:?,FALSE,,1
170,1:?,FALSE,,1
171,1:?,FALSE,,1
172,1:?,FALSE,,1
173,1:?,FALSE,,1
174,1:?,FALSE,,1
175,1:?,FALSE,,1
176,1:?,FALSE,,1
177,1:?,FALSE,,1
178,1:?,FALSE,,1
179,1:?,FALSE,,1
180,1:?,FALSE,,1
181,1:?,FALSE,,1
182,1:?,FALSE,,1
183,1:?,FALSE,,1
184,1:?,FALSE,,1
185,1:?,FALSE,,1
186,1:?,FALSE,,1
187,1:?,FALSE,,1
188,1:?,FALSE,,1
189,1:?,FALSE,,1
190,1:?,FALSE,,1
191,1:?,FALSE,,1
192,1:?,FALSE,,1
193,1:?,FALSE,,1
194,1:?,FALSE,,1
195,1:?,FALSE,,1
196,1:?,FALSE,,1
197,1:?,FALSE,,1
198,1:?,FALSE,,1
199,1:?,FALSE,,1
200,1:?,FALSE,,1
201,1:?,FALSE,,1
202,1:?,FALSE,,1
203,1:?,FALSE,,1
204,1:?,FALSE,,1
205,1:?,FALSE,,1
206,1:?,FALSE,,1
207,1:?,FALSE,,1
208,1:?,FALSE,,1
209,1:?,FALSE,,1
210,1:?,FALSE,,1
211,1:?,FALSE,,1
212,1:?,FALSE,,1
213,1:?,FALSE,,1
214,1:?,FALSE,,1
215,1:?,FALSE,,1
216,1:?,FALSE,,1
217,1:?,FALSE,,1
218,1:?,FALSE,,1
219,1:?,FALSE,,1
220,1:?,FALSE,,1
221,1:?,FALSE,,1
222,1:?,FALSE,,1
223,1:?,FALSE,,1
224,1:?,FALSE,,1
225,1:?,FALSE,,1
226,1:?,FALSE,,1
227,1:?,FALSE,,1
228,1:?,FALSE,,1
229,1:?,FALSE,,1
230,1:?,FALSE,,1
231,1:?,FALSE,,1
232,1:?,FALSE,,1
233,1:?,FALSE,,1
234,1:?,FALSE,,1
235,1:?,FALSE,,1
236,1:?,FALSE,,1
237,1:?,FALSE,,1
238,1:?,FALSE,,1
239,1:?,FALSE,,1
240,1:?,FALSE,,1
241,1:?,FALSE,,1
242,1:?,FALSE,,1
243,1:?,FALSE,,1
244,1:?,FALSE,,1
245,1:?,FALSE,,1
246,1:?,FALSE,,1
247,1:?,FALSE,,1
248,1:?,FALSE,,1
249,1:?,FALSE,,1
250,1:?,FALSE,,1
251,1:?,FALSE,,1
252,1:?,FALSE,,1
253,1:?,FALSE,,1
254,1:?,FALSE,,1
255,1:?,FALSE,,1
256,1:?,FALSE,,1
257,1:?,FALSE,,1
258,1:?,FALSE,,1
259,1:?,FALSE,,1
260,1:?,FALSE,,1
261,1:?,FALSE,,1
262,1:?,FALSE,,1
263,1:?,FALSE,,1
264,1:?,FALSE,,1
265,1:?,FALSE,,1
266,1:?,FALSE,,1
267,1:?,FALSE,,1
268,1:?,FALSE,,1
269,1:?,FALSE,,1
270,1:?,FALSE,,1
271,1:?,FALSE,,1
272,1:?,FALSE,,1
273,1:?,FALSE,,1
274,1:?,FALSE,,1
275,1:?,FALSE,,1
276,1:?,FALSE,,1
277,1:?,FALSE,,1
278,1:?,FALSE,,1
279,1:?,FALSE,,1
280,1:?,FALSE,,1
281,1:?,FALSE,,1
282,1:?,FALSE,,1
283,1:?,FALSE,,1
284,1:?,FALSE,,1
285,1:?,FALSE,,1
286,1:?,FALSE,,1
287,1:?,FALSE,,1
288,1:?,FALSE,,1
289,1:?,FALSE,,1
290,1:?,FALSE,,1
291,1:?,FALSE,,1
292,1:?,FALSE,,1
293,1:?,FALSE,,1
294,1:?,FALSE,,1
295,1:?,FALSE,,1
296,1:?,FALSE,,1
297,1:?,FALSE,,1
298,1:?,FALSE,,1
299,1:?,FALSE,,1
300,1:?,FALSE,,1
