@RELATION train

@ATTRIBUTE lines REAL
@ATTRIBUTE words REAL
@ATTRIBUTE tags REAL
@ATTRIBUTE div REAL
@ATTRIBUTE h1 REAL
@ATTRIBUTE h2 REAL
@ATTRIBUTE h3 REAL
@ATTRIBUTE img REAL
@ATTRIBUTE table REAL
@ATTRIBUTE p REAL
@ATTRIBUTE a REAL
@ATTRIBUTE iframe REAL
@ATTRIBUTE keyword {0,1}
@ATTRIBUTE url_change {0,1}
@ATTRIBUTE anti-adblock {TRUE,FALSE}

@DATA
0,0,17,4,0,0,0,0,0,0,0,7,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,2,4,1,0,0,0,0,0,0,0,2,1,0,FALSE
0,0,15,0,0,0,0,0,0,0,0,1,1,0,FALSE
3,2662,10,1,0,0,0,0,0,0,0,2,0,0,FALSE
-10,-62,-3,-3,0,0,0,-1,0,0,-1,2,1,0,TRUE
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,19,3,0,0,0,0,1,0,0,0,0,0,0,FALSE
1040,4465,1561,260,0,0,0,260,0,260,520,1,1,0,FALSE
293,1241,847,338,22,0,0,103,0,1,110,1,1,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
-6,-162,5,3,0,0,0,-6,0,0,0,6,0,0,FALSE
0,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,2,1,0,0,0,0,0,0,0,0,0,0,FALSE
16,415,98,46,0,0,0,12,0,0,17,9,1,0,FALSE
-4,10,7,-3,0,0,0,-2,0,-1,-2,4,1,0,TRUE
658,6198,2145,914,1,2,-1,94,7,4,536,18,1,0,TRUE
118,1333,415,150,0,5,6,11,7,4,48,4,1,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,21,0,0,0,0,0,0,0,0,6,0,0,FALSE
-15,-110,-14,-1,-1,0,0,1,0,-9,-1,0,1,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,17,0,0,0,0,0,0,0,0,3,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,2,14,4,0,0,0,2,0,0,10,1,1,0,FALSE
1,2,6,2,0,0,0,0,0,0,0,2,1,0,FALSE
0,0,11,0,0,0,0,0,0,0,0,2,0,0,FALSE
4,338,20,5,0,0,0,1,0,0,0,3,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
-5,-1470,93,45,0,0,0,0,0,0,18,-1,0,0,FALSE
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,FALSE
4,4,74,44,0,0,0,5,0,1,5,6,0,0,FALSE
3,38,53,13,0,0,0,13,0,0,3,7,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
42,589,133,61,0,0,4,2,0,2,13,2,1,0,FALSE
16,1339,99,41,0,0,0,3,0,0,5,9,1,0,TRUE
6,681,47,30,0,0,0,6,0,0,7,0,1,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,-1,-9,0,0,0,0,0,0,2,3,1,0,FALSE
-4,-7,0,0,0,0,0,0,0,0,-2,2,0,0,FALSE
9,1129,87,66,0,0,0,5,0,0,10,1,1,0,FALSE
13,404,47,34,0,0,0,0,0,0,5,5,0,0,FALSE
0,0,1,1,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,71,23,9,0,0,0,0,0,0,0,4,1,0,TRUE
1,71,23,9,0,0,0,0,0,0,0,4,1,0,TRUE
-1,-8,-2,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,12,0,0,0,0,3,0,0,0,3,0,0,FALSE
40,799,199,41,0,0,0,32,0,0,1,8,1,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2,184,67,1,0,0,0,1,0,0,0,12,1,0,TRUE
3,23,25,3,0,0,0,0,0,0,0,6,1,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
12,60,43,3,-1,2,-1,0,0,2,3,2,1,0,TRUE
0,0,15,0,0,0,0,0,0,0,0,3,1,0,FALSE
-3,-17,11,0,0,0,0,0,0,-1,0,4,1,0,TRUE
-1,-250,18,11,0,0,0,0,0,0,0,7,1,0,FALSE
-6,-46,-7,0,0,0,0,-1,0,-1,0,0,1,0,TRUE
484,3483,2103,949,0,6,79,121,0,21,407,11,0,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
-4,-16,8,2,0,0,0,0,0,0,0,2,1,0,FALSE
0,0,46,14,0,0,0,0,0,0,0,9,1,0,FALSE
20,223,80,31,0,0,0,0,0,0,2,6,1,0,FALSE
5,183,19,8,0,0,0,0,0,0,3,5,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
102,545,486,87,0,2,7,78,0,7,135,6,1,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,-1,0,0,0,2,0,0,FALSE
7,112,28,3,0,0,0,0,0,0,0,6,0,0,FALSE
2,46,4,0,0,0,0,0,0,0,0,2,0,0,FALSE
13,30,41,14,0,0,0,0,0,0,0,3,1,0,FALSE
16,105,44,14,0,0,0,0,0,0,0,4,1,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1079,5267,3689,862,1,44,78,169,20,104,738,30,1,0,TRUE
-6,-41,-4,-1,-1,0,0,1,0,-1,-2,1,1,0,TRUE
111,1276,344,86,1,1,0,5,0,10,76,2,1,0,TRUE
12,-15,40,16,0,0,0,0,0,0,0,2,1,0,FALSE
7,270,42,7,-1,0,-1,4,0,-3,10,0,1,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
15,107,121,55,0,0,0,15,0,0,8,18,1,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
224,1164,645,263,11,0,0,65,0,0,92,7,1,1,TRUE
5,5,45,10,0,0,0,0,0,0,0,5,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,23,1,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,18,0,0,0,0,1,0,0,0,5,0,0,FALSE
0,0,6,0,0,0,0,0,0,0,0,2,1,0,FALSE
0,0,9,1,0,0,0,1,0,0,0,1,1,0,FALSE
0,0,6,0,0,0,0,0,0,0,0,2,0,0,FALSE
24,4,33,0,0,0,0,1,0,0,0,5,0,0,FALSE
0,0,2,0,0,0,0,2,0,0,0,0,1,0,FALSE
1,1,33,3,0,0,0,0,0,0,0,9,0,0,FALSE
11,379,42,29,0,0,0,0,0,0,4,4,0,0,FALSE
0,0,2,0,0,0,0,0,0,0,0,2,0,0,FALSE
23,507,80,15,-1,0,-1,2,0,0,18,1,1,0,TRUE
4,77,43,5,0,0,0,0,0,0,0,11,0,0,FALSE
-7,-43,19,3,-1,0,0,1,0,0,1,6,0,0,TRUE
0,0,3,1,0,0,0,0,0,0,0,1,1,0,FALSE
-6,-44,3,0,0,0,0,-1,0,-1,0,2,1,0,TRUE
13,732,88,28,0,0,0,8,0,1,19,10,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
-2,-55,22,-4,0,-1,0,0,0,0,-1,8,1,0,TRUE
-2,-52,17,13,-1,0,0,2,0,-4,-1,7,1,0,TRUE
-9,-12,19,0,0,0,0,1,0,0,-4,5,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
-1,-5,2,1,0,0,0,0,0,0,9,2,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,7,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
-8,56,-165,-114,0,0,0,-23,0,0,-8,0,1,0,FALSE
5,379,15,5,0,0,0,0,0,0,1,4,0,0,FALSE
-8,-14,-16,-11,0,0,-1,-5,0,0,-9,1,0,0,FALSE
24,267,51,10,0,0,0,0,0,0,0,5,0,0,FALSE
4,260,24,4,0,0,0,5,0,1,0,6,0,0,FALSE
0,0,19,20,0,0,0,0,0,0,0,0,1,0,FALSE
1,11,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
-7,-79,-7,-1,-1,0,0,1,0,-4,-1,0,1,0,TRUE
-4,110,155,0,0,0,0,0,0,0,6,10,1,0,TRUE
-2,-318,31,3,0,0,0,-1,0,0,1,12,1,0,TRUE
1,-300,37,3,0,0,0,-1,0,0,1,12,1,0,TRUE
0,2,6,2,0,0,0,0,0,0,0,2,0,0,FALSE
0,10,2,0,0,0,0,0,0,0,0,1,0,0,FALSE
51,605,263,120,-1,3,2,10,3,1,18,1,1,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
-1,-7,-3,0,0,0,0,0,0,-1,0,0,0,0,TRUE
3,6,42,23,0,0,0,0,0,0,0,7,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,1,1,0,0,0,0,0,0,0,0,1,0,FALSE
-7,-399,-31,-18,0,0,0,0,0,0,-4,2,1,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3,18,10,4,0,0,0,0,0,0,2,2,0,0,FALSE
0,0,8,0,0,0,0,0,0,0,0,1,0,0,FALSE
0,0,6,0,0,0,0,0,0,0,0,2,0,0,FALSE
0,0,23,4,0,0,0,3,0,0,0,4,1,0,FALSE
0,0,77,13,0,0,0,1,0,0,0,28,0,0,FALSE
0,0,5,0,0,0,0,0,0,0,0,2,0,0,FALSE
-11,-148,-12,-1,-1,0,0,-1,0,-7,0,0,1,0,TRUE
0,0,2,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,2,0,0,0,0,0,0,0,0,1,1,0,FALSE
6,514,10,0,0,0,0,3,0,2,0,2,0,0,FALSE
10,876,53,0,0,0,0,0,0,0,0,4,0,0,FALSE
0,0,12,1,0,0,0,0,0,0,0,2,1,0,TRUE
0,0,15,11,0,0,0,0,0,0,0,4,0,0,FALSE
0,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE
-1,-3,35,0,0,0,0,-1,0,0,-1,11,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
-1,-37,-4,-2,0,2,-2,0,0,-1,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
287,2393,943,314,-1,14,5,31,2,-3,186,21,1,0,TRUE
705,1901,1857,0,0,0,0,191,149,3,334,0,0,0,FALSE
0,0,19,5,0,0,0,0,0,0,0,9,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
-2,-20,15,0,0,0,0,-1,0,-1,0,5,1,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
19,98,102,8,0,0,0,10,0,0,0,10,1,0,FALSE
2,4,29,7,0,0,0,0,0,0,0,5,0,0,FALSE
32,1676,90,26,0,0,0,1,0,0,0,8,1,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,42,16,0,0,0,0,0,0,0,18,1,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
929,1230,1621,45,0,5,0,0,20,0,0,1,0,0,FALSE
0,5,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
23,-201,-14,-80,0,2,0,-10,0,27,-8,0,0,1,FALSE
0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,3,0,1,0,0,0,0,0,0,0,0,0,0,FALSE
2,32,23,8,0,0,0,1,0,0,1,15,0,0,TRUE
0,-4,8,3,0,0,0,3,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,2,8,1,0,0,0,0,0,0,0,4,0,0,FALSE
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,FALSE
3,-53,50,0,0,0,0,0,1,0,0,11,0,0,FALSE
-8,1,-18,0,0,0,0,0,-8,0,0,6,1,0,FALSE
-4,-66,5,1,0,0,0,0,0,0,0,3,1,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
-4,-33,7,0,0,0,0,1,0,-1,1,3,1,0,TRUE
-25,-92,-42,-26,0,-1,0,-10,0,-1,-6,11,1,0,TRUE
-1,-4,23,9,0,0,0,0,0,0,0,7,1,0,TRUE
1,186,39,8,0,0,0,2,0,0,0,16,0,0,FALSE
13,68,21,-5,0,0,0,-3,0,0,0,3,1,0,FALSE
14,284,198,28,0,0,0,77,0,0,5,19,1,0,TRUE
