1,1:?,FALSE,,0.955
2,1:?,FALSE,,0.98
3,1:?,FALSE,,1
4,1:?,FALSE,,1
5,1:?,FALSE,,1
6,1:?,FALSE,,0.82
7,1:?,FALSE,,0.91
8,1:?,TRUE,,0.91
9,1:?,FALSE,,0.73
10,1:?,FALSE,,0.77
11,1:?,FALSE,,1
12,1:?,FALSE,,0.9
13,1:?,FALSE,,0.86
14,1:?,FALSE,,1
15,1:?,TRUE,,0.59
16,1:?,FALSE,,0.97
17,1:?,FALSE,,0.94
18,1:?,TRUE,,0.76
19,1:?,FALSE,,1
20,1:?,FALSE,,0.98
21,1:?,FALSE,,0.96
22,1:?,FALSE,,0.98
23,1:?,FALSE,,1
24,1:?,FALSE,,0.95
25,1:?,FALSE,,0.975
26,1:?,FALSE,,0.95
27,1:?,FALSE,,1
28,1:?,FALSE,,0.54
29,1:?,FALSE,,1
30,1:?,FALSE,,0.91
31,1:?,FALSE,,1
32,1:?,FALSE,,0.998
33,1:?,FALSE,,0.975
34,1:?,FALSE,,1
35,1:?,FALSE,,0.97
36,1:?,FALSE,,1
37,1:?,FALSE,,0.76
38,1:?,FALSE,,1
39,1:?,FALSE,,0.64
40,1:?,FALSE,,0.98
41,1:?,FALSE,,0.698
42,1:?,FALSE,,1
43,1:?,FALSE,,1
44,1:?,FALSE,,0.95
45,1:?,FALSE,,0.97
46,1:?,FALSE,,1
47,1:?,FALSE,,0.79
48,1:?,FALSE,,0.8
49,1:?,FALSE,,0.898
50,1:?,FALSE,,0.958
51,1:?,FALSE,,0.86
52,1:?,FALSE,,0.99
53,1:?,FALSE,,0.99
54,1:?,FALSE,,1
55,1:?,FALSE,,0.833
56,1:?,FALSE,,1
57,1:?,FALSE,,1
58,1:?,FALSE,,1
59,1:?,FALSE,,1
60,1:?,FALSE,,1
61,1:?,FALSE,,0.76
62,1:?,FALSE,,0.86
63,1:?,FALSE,,1
64,1:?,FALSE,,1
65,1:?,FALSE,,1
66,1:?,FALSE,,1
67,1:?,FALSE,,1
68,1:?,FALSE,,0.82
69,1:?,FALSE,,0.98
70,1:?,FALSE,,1
71,1:?,FALSE,,1
72,1:?,FALSE,,1
73,1:?,FALSE,,1
74,1:?,FALSE,,1
75,1:?,FALSE,,0.99
76,1:?,FALSE,,1
77,1:?,FALSE,,1
78,1:?,FALSE,,0.69
79,1:?,FALSE,,1
80,1:?,FALSE,,1
81,1:?,FALSE,,0.97
82,1:?,FALSE,,1
83,1:?,FALSE,,0.9
84,1:?,TRUE,,0.87
85,1:?,FALSE,,1
86,1:?,FALSE,,0.94
87,1:?,FALSE,,0.82
88,1:?,FALSE,,1
89,1:?,FALSE,,0.79
90,1:?,FALSE,,0.94
91,1:?,FALSE,,1
92,1:?,FALSE,,1
93,1:?,FALSE,,0.9
94,1:?,FALSE,,0.93
95,1:?,FALSE,,1
96,1:?,FALSE,,0.95
97,1:?,FALSE,,0.84
98,1:?,FALSE,,1
99,1:?,FALSE,,1
100,1:?,FALSE,,1
101,1:?,FALSE,,0.72
102,1:?,FALSE,,0.94
103,1:?,FALSE,,0.96
104,1:?,FALSE,,1
105,1:?,FALSE,,0.83
106,1:?,FALSE,,1
107,1:?,FALSE,,1
108,1:?,FALSE,,0.73
109,1:?,FALSE,,1
110,1:?,FALSE,,0.97
111,1:?,FALSE,,1
112,1:?,FALSE,,0.69
113,1:?,FALSE,,1
114,1:?,TRUE,,0.65
115,1:?,FALSE,,1
116,1:?,FALSE,,0.704
117,1:?,FALSE,,0.63
118,1:?,FALSE,,0.704
119,1:?,FALSE,,1
120,1:?,FALSE,,0.97
121,1:?,FALSE,,1
122,1:?,FALSE,,1
123,1:?,FALSE,,1
124,1:?,FALSE,,1
125,1:?,FALSE,,0.74
126,1:?,FALSE,,0.84
127,1:?,FALSE,,1
128,1:?,FALSE,,0.75
