@relation 'features_de_1_store-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15'

@attribute lines REAL
@attribute words REAL
@attribute tags REAL
@attribute div REAL
@attribute h1 REAL
@attribute h2 REAL
@attribute h3 REAL
@attribute img REAL
@attribute table REAL
@attribute p REAL
@attribute a REAL
@attribute iframe REAL
@attribute keyword {0,1}
@attribute url_change {0,1}
@attribute Anti-Adblock {TRUE,FALSE}

@data
0,0,2,0,0,0,0,0,0,0,0,2,0,0,?
0,0,-2,0,0,0,0,0,0,0,0,1,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,-3,0,0,0,0,0,0,0,0,1,1,0,?
-3,52,18,7,0,0,0,2,0,0,0,9,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,6,0,0,0,0,0,0,0,0,0,0,0,0,?
31,-19,36,0,0,0,0,3,0,0,18,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,-8,0,0,0,0,0,0,0,0,0,0,0,0,?
3,128,-4,-4,0,0,1,-2,0,0,1,1,0,0,?
0,0,-16,0,0,0,0,-8,0,0,-8,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
2,3824,0,0,0,0,0,0,0,0,0,0,0,0,?
3,69,33,3,0,0,0,0,0,0,0,5,1,0,?
57,4058,286,16,0,0,0,13,7,0,43,-2,1,0,?
1,1,15,10,0,0,0,0,0,0,0,3,1,0,?
0,0,7,3,0,0,0,0,0,0,0,4,0,0,?
-4,131,-3,0,0,0,0,0,0,0,-1,0,0,0,?
1,3,3,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,3,0,0,0,0,0,0,0,0,1,0,0,?
-1,221,4,-1,0,0,0,-2,2,0,0,9,0,0,?
0,0,1,1,0,0,0,0,0,0,0,0,0,0,?
0,0,3,2,0,0,0,0,0,0,0,1,0,0,?
-3,-96,-14,-7,0,0,0,-3,0,0,-3,3,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,4,20,12,0,0,0,2,0,0,0,2,1,0,?
18,42,64,17,0,0,0,0,0,1,2,0,0,0,?
0,6,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
1,5,8,3,0,0,0,0,0,0,0,4,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,6,0,0,0,0,0,0,0,0,6,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,2,0,0,0,0,0,0,0,0,3,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,39,3,0,0,0,0,0,0,0,8,0,0,?
4,186,8,2,0,0,0,0,0,0,1,0,1,0,?
1,350,7,0,0,0,0,1,0,0,1,1,0,0,?
34,3796,105,15,0,0,0,-7,0,0,0,11,1,0,?
1,-28,11,8,0,0,0,1,0,0,0,0,1,0,?
4,1577,41,9,0,0,0,4,0,0,4,3,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,18,2,0,0,0,13,0,0,0,0,0,0,?
-5,-25,16,14,0,0,0,1,0,0,1,4,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
1,-25,8,2,0,0,0,0,0,0,0,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,-81,7,5,0,0,0,1,0,0,1,-1,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
3,30,20,4,0,0,0,1,0,0,1,2,1,0,?
2,1667,6,3,0,0,0,0,0,0,0,0,1,0,?
1,340,7,0,0,0,0,1,0,0,1,1,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
1,3,10,0,0,0,0,0,0,0,0,2,1,0,?
23,282,123,67,0,0,0,15,0,0,15,1,0,0,?
1,47,-11,-8,0,0,0,-5,0,0,2,0,1,0,?
2,817,35,9,0,0,0,1,0,0,0,7,0,0,?
-1,-17,8,1,0,0,0,0,0,0,0,5,1,0,?
3,36,4,0,0,0,0,0,0,0,0,1,0,0,?
10,21,32,13,0,0,0,3,0,0,5,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
34,86,134,32,0,0,0,18,5,0,3,5,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,-1,9,0,0,0,0,0,0,0,0,1,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,13,0,0,0,0,0,0,0,0,3,0,0,?
0,0,-2,0,0,0,0,0,0,0,0,0,0,0,?
0,0,-5,-6,0,0,0,0,0,0,0,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
-3,-72,-2,-3,0,0,0,0,0,0,0,3,0,0,?
0,0,0,-3,0,0,0,-1,0,0,-1,1,0,0,?
18,252,62,25,0,0,0,-7,2,0,0,5,1,0,?
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,?
2,57,9,5,0,0,0,0,0,0,2,2,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,0,0,0,0,0,0,0,0,0,1,0,?
1,6,47,7,0,0,0,0,0,0,0,7,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
-12,75,4,-3,0,0,0,3,0,-2,3,6,1,0,?
0,0,30,1,0,0,0,2,0,0,0,18,0,0,?
-3,17,9,1,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,2,0,0,0,0,0,0,0,0,1,0,0,?
0,3,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
4,9,6,2,0,0,0,0,0,0,2,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
8,363,58,16,0,0,0,-3,0,0,-9,16,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
718,-1504,2463,750,-1,14,64,111,0,38,362,10,1,1,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
1,4,3,3,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,6,0,0,0,0,0,0,0,0,0,0,0,?
0,0,-2,0,0,0,0,0,0,0,0,0,0,0,?
0,0,-2,-1,0,0,0,0,0,0,0,-1,0,0,?
0,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
-1,22,-2,2,0,0,0,-1,0,0,-1,3,0,0,?
3,81,16,1,0,0,0,0,0,0,0,5,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
-61,86,-249,-165,0,0,0,-15,0,-4,-63,8,1,0,?
0,-1,7,4,0,0,0,0,0,0,0,0,1,0,?
126,-521,177,22,0,3,3,7,0,1,3,0,0,0,?
32,1887,117,21,0,0,0,18,0,4,2,6,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
