site,lines,words,tags,div,h1,h2,h3,img,table,p,a,iframe,keyword,url_change,cosine_similarity,Anti-Adblock
Uzh.ch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Interspar.at,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Leo.org,-4,-27,-4,-1,0,0,0,-1,0,-3,0,1,1,0
Kaufmich.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deviantart.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vesti.ru,6,80,33,9,0,0,0,3,0,2,3,3,1,0
Dm.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sozialversicherung.at,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shein.com,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
Bekb.ch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tz.de,2,930,18,1,0,0,0,1,0,0,0,3,0,0
Derstandard.at,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vice.com,3,623,22,4,0,0,0,-1,0,0,0,6,0,0
Hartgeld.com,0,0,13,0,0,0,0,0,0,0,0,3,0,0
Rtl.de,4,68,41,7,0,0,0,-2,0,0,1,13,1,0
Ria.ru,-16,1038,38,-17,0,0,0,3,2,0,15,2,1,0
Krone.at,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Drtuber.com,1,-30,11,8,0,0,0,1,0,0,0,0,1,0
Sapo.pt,2,11,19,2,0,0,0,1,0,0,1,4,1,0
Obi.at,0,-4,0,0,0,0,0,0,0,0,0,0,0,0
Booksusi.com,273,514,580,198,0,0,0,24,0,0,189,0,0,0
Imagefap.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Swisscard.ch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genius.com,0,0,-6,-6,0,0,0,0,0,0,0,0,1,0
Meteoblue.com,1,5,15,-2,0,0,0,0,0,0,0,1,0,0
Uwz.at,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fu-berlin.de,0,-8,0,0,0,0,0,0,0,0,0,0,0,0
Wixsite.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pokerstars.eu,1,3,-1,-1,0,0,0,0,0,0,0,1,0,0
Xda-developers.com,0,0,30,8,0,0,0,0,0,0,0,11,0,0
Cnn.com,4,248,52,24,0,0,0,0,0,0,0,18,1,0
News.at,1,361,21,11,0,0,1,-4,0,1,2,4,1,0
Rakuten.de,32,870,107,60,0,0,0,18,0,0,18,0,0,0
Informationvine.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Docfinder.at,0,0,-2,0,0,0,0,0,0,0,0,0,0,0
Bfh.ch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gjirafa.com,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Upc.ch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elster.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avito.ru,65,6297,375,20,0,0,0,3,9,0,45,5,0,0
Poe.trade,38,486,71,30,0,0,0,0,0,3,8,7,1,0
Schweizer-illustrierte.ch,2,56,40,-1,0,0,0,25,0,0,0,1,1,0
Wikihow.com,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
Translit.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zalando.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imagetwist.com,10,21,32,13,0,0,0,3,0,0,5,0,1,0
Motor-talk.de,-9,-136,-25,-9,0,0,0,-9,0,0,-2,4,1,0
Instagram.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sportmail.ru,69,4817,316,48,0,0,0,27,3,0,54,1,0,0
Daydeal.ch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wog.ch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diply.com,-4,-10,-4,0,0,0,0,0,0,0,0,0,1,0
Falter.at,-5,-17,15,5,0,0,0,-1,0,0,-1,8,1,0
Ticketcorner.ch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
